author,message,ID,date,datetime,channel
LeCerial,vtrigger,252070848800882688,913450886850809916,2021-11-25 15:27:42.522,870997447374176267
LeCerial,vtrigger,252070848800882688,913450882954321961,2021-11-25 15:27:41.593,870997447374176267
LeCerial,vtrigger,252070848800882688,913450877719822386,2021-11-25 15:27:40.345,870997447374176267
LeCerial,bbprobbig,252070848800882688,911334158817718272,2021-11-19 19:16:35.232,870997447374176267
LeCerial,bbprob,252070848800882688,911334144162799626,2021-11-19 19:16:31.738,870997447374176267
LeCerial,bbstats,252070848800882688,911323162694791221,2021-11-19 18:32:53.552,870997447374176267
LeCerial,bbstats,252070848800882688,911322966497820742,2021-11-19 18:32:06.775,870997447374176267
LeCerial,bbstats,252070848800882688,911322891054899251,2021-11-19 18:31:48.788,870997447374176267
LeCerial,vtrigger,252070848800882688,911288980790714388,2021-11-19 16:17:03.951,870997447374176267
LeCerial,vtrigger,252070848800882688,911288967079530557,2021-11-19 16:17:00.682,870997447374176267
LeCerial,vtrigger,252070848800882688,911288954601492520,2021-11-19 16:16:57.707,870997447374176267
LeCerial,vtrigger,252070848800882688,911288937295777824,2021-11-19 16:16:53.581,870997447374176267
LeCerial,vtrigger,252070848800882688,911288903640686592,2021-11-19 16:16:45.557,870997447374176267
LeCerial,vtrigger,252070848800882688,911288156710658059,2021-11-19 16:13:47.475,870997447374176267
LeCerial,vtrigger,252070848800882688,911288135651065897,2021-11-19 16:13:42.454,870997447374176267
LeCerial,Hello draco villain,252070848800882688,893613887595876352,2021-10-01 21:42:33.346,870997447374176267
LeCerial,villain hermione,252070848800882688,893607305357176874,2021-10-01 21:16:24.018,870997447374176267
LeCerial,"Villain, germione",252070848800882688,893607221253001218,2021-10-01 21:16:03.966,870997447374176267
LeCerial,"Villain, work please",252070848800882688,893046231134240799,2021-09-30 08:06:53.499,870997447374176267
LeCerial,"Villain, work please",252070848800882688,893045993275293718,2021-09-30 08:05:56.789,870997447374176267
LeCerial,"Please villain, just die",252070848800882688,893045607684530257,2021-09-30 08:04:24.857,870997447374176267
LeCerial,What queue,252070848800882688,893044416820940831,2021-09-30 07:59:40.933,870997447374176267
LeCerial,Villain when will you kill yourself?,252070848800882688,893043776673710120,2021-09-30 07:57:08.310,870997447374176267
LeCerial,Die faggot,252070848800882688,892871061018918972,2021-09-29 20:30:49.689,870997447374176267
LeCerial,You wanna fuck on saturday?,252070848800882688,892870908790853704,2021-09-29 20:30:13.395,870997447374176267
LeCerial,Brexit?,252070848800882688,892870849114296380,2021-09-29 20:29:59.167,870997447374176267
LeCerial,Its actually a lot later,252070848800882688,892870798338060308,2021-09-29 20:29:47.061,870997447374176267
LeCerial,Villain die,252070848800882688,892870746311913565,2021-09-29 20:29:34.657,870997447374176267
LeCerial,I DONT KNOW WHERE DO YOU LIVE?,252070848800882688,892846287408480297,2021-09-29 18:52:23.200,870997447374176267
LeCerial,no you retard?,252070848800882688,892846212783423498,2021-09-29 18:52:05.408,870997447374176267
LeCerial,Villain wtf are you talking about,252070848800882688,892846148321161286,2021-09-29 18:51:50.039,870997447374176267
LeCerial,Hello villain,252070848800882688,892846075520634920,2021-09-29 18:51:32.682,870997447374176267
LeCerial,percentage 25,252070848800882688,892846054779813888,2021-09-29 18:51:27.737,870997447374176267
LeCerial,shitpost,252070848800882688,892845389860974612,2021-09-29 18:48:49.208,870997447374176267
LeCerial,cum,252070848800882688,892845371536060456,2021-09-29 18:48:44.839,870997447374176267
LeCerial,cum cum cum cum cum,252070848800882688,892844581203361802,2021-09-29 18:45:36.409,870997447374176267
LeCerial,what kind of pdfs are you keeping?,252070848800882688,892844471933362237,2021-09-29 18:45:10.357,870997447374176267
LeCerial,vtrigger,252070848800882688,892844401297076265,2021-09-29 18:44:53.516,870997447374176267
LeCerial,Wtf is going in your life Villain,252070848800882688,892844336025321482,2021-09-29 18:44:37.954,870997447374176267
LeCerial,shitpost,252070848800882688,891330742884384851,2021-09-25 14:30:09.228,870997447374176267
LeCerial,shitpost,252070848800882688,891330720834941018,2021-09-25 14:30:03.971,870997447374176267
LeCerial,shitpost,252070848800882688,891330704091263037,2021-09-25 14:29:59.979,870997447374176267
LeCerial,shitpost,252070848800882688,891314144647733278,2021-09-25 13:24:11.900,870997447374176267
LeCerial,<@!870996880174223370>,252070848800882688,891314108111147008,2021-09-25 13:24:03.189,870997447374176267
LeCerial,<@!870996880174223370> fuck you,252070848800882688,891314089052233748,2021-09-25 13:23:58.645,870997447374176267
filetES,shitpost,211105566062280705,891311686122876948,2021-09-25 13:14:25.742,870997447374176267
filetES,shitoist,211105566062280705,891311673678376990,2021-09-25 13:14:22.775,870997447374176267
Truxa,shitpost,190897913314934784,890322462871523339,2021-09-22 19:43:36.540,870997447374176267
LeCerial,"gazzbot, engage fed mode",252070848800882688,890301959645585438,2021-09-22 18:22:08.190,870997447374176267
LeCerial,"gazzbot, engage fed mode",252070848800882688,890301535307825183,2021-09-22 18:20:27.020,870997447374176267
LeCerial,"gazzbot, engage fed mode",252070848800882688,890301029000822795,2021-09-22 18:18:26.307,870997447374176267
LeCerial,vtrigger,252070848800882688,890260968049889320,2021-09-22 15:39:15.032,870997447374176267
LeCerial,vtrigger,252070848800882688,890260947501973514,2021-09-22 15:39:10.133,870997447374176267
LeCerial,vtrigger,252070848800882688,890260917277847572,2021-09-22 15:39:02.927,870997447374176267
LeCerial,vtrigger,252070848800882688,890260898592202832,2021-09-22 15:38:58.472,870997447374176267
LeCerial,vtrigger,252070848800882688,890260880116285441,2021-09-22 15:38:54.067,870997447374176267
filetES,shitpost,211105566062280705,889551378261901323,2021-09-20 16:39:35.643,870997447374176267
LeCerial,vtrigger,252070848800882688,889543343040786502,2021-09-20 16:07:39.897,870997447374176267
filetES,Elsker nuts,211105566062280705,889542843926990948,2021-09-20 16:05:40.899,870997447374176267
LeCerial,"Villain, engage fed mode",252070848800882688,889542805746241589,2021-09-20 16:05:31.796,870997447374176267
filetES,Shitpost,211105566062280705,889542577068593163,2021-09-20 16:04:37.275,870997447374176267
LeCerial,vtrigger,252070848800882688,889542287779065907,2021-09-20 16:03:28.303,870997447374176267
LeCerial,vtrigger,252070848800882688,889542265742196757,2021-09-20 16:03:23.049,870997447374176267
LeCerial,vtrigger,252070848800882688,889542239016058891,2021-09-20 16:03:16.677,870997447374176267
LeCerial,vtrigger,252070848800882688,889542222415032340,2021-09-20 16:03:12.719,870997447374176267
LeCerial,<@!211105566062280705>,252070848800882688,889541831929520170,2021-09-20 16:01:39.620,870997447374176267
LeCerial,vtrigger,252070848800882688,889541788740747354,2021-09-20 16:01:29.323,870997447374176267
LeCerial,vtrigger,252070848800882688,889541764011135058,2021-09-20 16:01:23.427,870997447374176267
LeCerial,shitpost,252070848800882688,889228290626289734,2021-09-19 19:15:45.548,870997447374176267
LeCerial,lortepæl,252070848800882688,889228208539566111,2021-09-19 19:15:25.977,870997447374176267
LeCerial,shitpost,252070848800882688,889228175933075506,2021-09-19 19:15:18.203,870997447374176267
LeCerial,shitpost,252070848800882688,889227167609786368,2021-09-19 19:11:17.800,870997447374176267
LeCerial,shitpost,252070848800882688,889226934284853288,2021-09-19 19:10:22.171,870997447374176267
LeCerial,shitpost,252070848800882688,889226912403161148,2021-09-19 19:10:16.954,870997447374176267
LeCerial,this sucks,252070848800882688,889226840974176316,2021-09-19 19:09:59.924,870997447374176267
LeCerial,shitpost,252070848800882688,889226777883443262,2021-09-19 19:09:44.882,870997447374176267
LeCerial,shitpost,252070848800882688,889226682601467974,2021-09-19 19:09:22.165,870997447374176267
LeCerial,shitpost,252070848800882688,889226573943828482,2021-09-19 19:08:56.259,870997447374176267
LeCerial,shitpost,252070848800882688,889226549432307743,2021-09-19 19:08:50.415,870997447374176267
LeCerial,shitpost,252070848800882688,889226528133636208,2021-09-19 19:08:45.337,870997447374176267
filetES,shitpost,211105566062280705,889226271836491828,2021-09-19 19:07:44.231,870997447374176267
filetES,hahahahahhaa,211105566062280705,889226237116039219,2021-09-19 19:07:35.953,870997447374176267
filetES,min dick,211105566062280705,889226231411802152,2021-09-19 19:07:34.593,870997447374176267
LeCerial,shitpost,252070848800882688,889226156417617971,2021-09-19 19:07:16.713,870997447374176267
filetES,shitpost,211105566062280705,889226102206259262,2021-09-19 19:07:03.788,870997447374176267
LeCerial,shitpost,252070848800882688,889225973256581180,2021-09-19 19:06:33.044,870997447374176267
filetES,shitpost,211105566062280705,889225891685740584,2021-09-19 19:06:13.596,870997447374176267
filetES,shitpost,211105566062280705,889225694733803572,2021-09-19 19:05:26.639,870997447374176267
LeCerial,shitpost,252070848800882688,889225633878646825,2021-09-19 19:05:12.130,870997447374176267
filetES,shitpost,211105566062280705,889225553666785280,2021-09-19 19:04:53.006,870997447374176267
LeCerial,shitpost,252070848800882688,889225519235743795,2021-09-19 19:04:44.797,870997447374176267
LeCerial,shitpost,252070848800882688,889225437132247040,2021-09-19 19:04:25.222,870997447374176267
LeCerial,shitpost,252070848800882688,889225376440664114,2021-09-19 19:04:10.752,870997447374176267
LeCerial,shitpost,252070848800882688,889225307058475030,2021-09-19 19:03:54.210,870997447374176267
LeCerial,lortepæl,252070848800882688,889224989855866881,2021-09-19 19:02:38.583,870997447374176267
LeCerial,cum,252070848800882688,889224961116475442,2021-09-19 19:02:31.731,870997447374176267
filetES,cum,211105566062280705,889224586934255718,2021-09-19 19:01:02.519,870997447374176267
LeCerial,shitpost,252070848800882688,889223633552150618,2021-09-19 18:57:15.215,870997447374176267
LeCerial,cum,252070848800882688,889223596453543967,2021-09-19 18:57:06.370,870997447374176267
LeCerial,cum,252070848800882688,889223474785165333,2021-09-19 18:56:37.362,870997447374176267
LeCerial,shitpost,252070848800882688,889223460771991622,2021-09-19 18:56:34.021,870997447374176267
LeCerial,percentage 100,252070848800882688,889223434012360705,2021-09-19 18:56:27.641,870997447374176267
LeCerial,shitpost,252070848800882688,889223404903886909,2021-09-19 18:56:20.701,870997447374176267
LeCerial,hej,252070848800882688,889223239405023263,2021-09-19 18:55:41.243,870997447374176267
LeCerial,lol,252070848800882688,889223218651619358,2021-09-19 18:55:36.295,870997447374176267
LeCerial,JO DU SKAL,252070848800882688,889219029494005770,2021-09-19 18:38:57.522,870997447374176267
LeCerial,jo du skal,252070848800882688,889218950183915571,2021-09-19 18:38:38.613,870997447374176267
LeCerial,jo,252070848800882688,889218170521530408,2021-09-19 18:35:32.727,870997447374176267
LeCerial,JO!,252070848800882688,889217893122863124,2021-09-19 18:34:26.590,870997447374176267
LeCerial,vtrigger,252070848800882688,889217873661276271,2021-09-19 18:34:21.950,870997447374176267
LeCerial,vtrigger,252070848800882688,889211541935759410,2021-09-19 18:09:12.349,870997447374176267
LeCerial,vtrigger,252070848800882688,889211115752538173,2021-09-19 18:07:30.739,870997447374176267
LeCerial,vtrigger,252070848800882688,889211100736946226,2021-09-19 18:07:27.159,870997447374176267
LeCerial,"Villain, engage fed mode",252070848800882688,889210994084159518,2021-09-19 18:07:01.731,870997447374176267
LeCerial,vtrigger,252070848800882688,889209071813668965,2021-09-19 17:59:23.426,870997447374176267
LeCerial,"alle sætninger er super short, eller bare et enkelt ord",252070848800882688,889209011134668801,2021-09-19 17:59:08.959,870997447374176267
LeCerial,denne her chat er meget dårlig træningsmateriale,252070848800882688,889208977336963123,2021-09-19 17:59:00.901,870997447374176267
LeCerial,vtrigger,252070848800882688,889208911226347550,2021-09-19 17:58:45.139,870997447374176267
filetES,Mig om min penis,211105566062280705,889208796684095568,2021-09-19 17:58:17.830,870997447374176267
LeCerial,vtrigger,252070848800882688,889208773275709460,2021-09-19 17:58:12.249,870997447374176267
LeCerial,vtrigger,252070848800882688,889208750651621456,2021-09-19 17:58:06.855,870997447374176267
LeCerial,vtrigger,252070848800882688,889208721077583935,2021-09-19 17:57:59.804,870997447374176267
LeCerial,vtrigger,252070848800882688,889208709207720007,2021-09-19 17:57:56.974,870997447374176267
LeCerial,vtrigger,252070848800882688,889208678060814416,2021-09-19 17:57:49.548,870997447374176267
filetES,https://tenor.com/view/norm-macdonald-norm-cheeky-laugh-chuckle-gif-18401208,211105566062280705,889208676685066290,2021-09-19 17:57:49.220,870997447374176267
LeCerial,vtrigger,252070848800882688,889208663808561283,2021-09-19 17:57:46.150,870997447374176267
filetES,911,211105566062280705,889208626659594301,2021-09-19 17:57:37.293,870997447374176267
LeCerial,<:lmfao:685561463611326467>,252070848800882688,889208170675855392,2021-09-19 17:55:48.578,870997447374176267
LeCerial,911 messages,252070848800882688,889208164279521351,2021-09-19 17:55:47.053,870997447374176267
LeCerial,"Villain, engage fed mode",252070848800882688,889208098777075763,2021-09-19 17:55:31.436,870997447374176267
LeCerial,ØV,252070848800882688,889207985484734507,2021-09-19 17:55:04.425,870997447374176267
filetES,<:mfw:821441529720864788>,211105566062280705,889207961321349140,2021-09-19 17:54:58.664,870997447374176267
filetES,Jegmenerhvad,211105566062280705,889207940995751967,2021-09-19 17:54:53.818,870997447374176267
filetES,Oh god jeg ville gerne abuse den dreng irl,211105566062280705,889207930916859964,2021-09-19 17:54:51.415,870997447374176267
filetES,Nice,211105566062280705,889207860276375583,2021-09-19 17:54:34.573,870997447374176267
filetES,Så jeg kan stadig abuse mads,211105566062280705,889207849006268508,2021-09-19 17:54:31.886,870997447374176267
filetES,Okay,211105566062280705,889207823198724107,2021-09-19 17:54:25.733,870997447374176267
filetES,Ah,211105566062280705,889207816647213126,2021-09-19 17:54:24.171,870997447374176267
LeCerial,Du kan disable user mentions,252070848800882688,889207624409686086,2021-09-19 17:53:38.338,870997447374176267
LeCerial,nej nej,252070848800882688,889207517656264755,2021-09-19 17:53:12.886,870997447374176267
filetES,Men har jeg mistet mine admin role nu eller hvad?,211105566062280705,889207499041939597,2021-09-19 17:53:08.448,870997447374176267
LeCerial,Perfect,252070848800882688,889207453965766696,2021-09-19 17:52:57.701,870997447374176267
filetES,Yeah,211105566062280705,889207443014443009,2021-09-19 17:52:55.090,870997447374176267
LeCerial,"Så den skriver dit navn, men uden ping og higlight?",252070848800882688,889207419928969277,2021-09-19 17:52:49.586,870997447374176267
LeCerial,percentage 0,252070848800882688,889207380439629835,2021-09-19 17:52:40.171,870997447374176267
filetES,Hmm,211105566062280705,889207368984969358,2021-09-19 17:52:37.440,870997447374176267
filetES,Nej,211105566062280705,889207362504761404,2021-09-19 17:52:35.895,870997447374176267
LeCerial,Pinger den dig nu,252070848800882688,889207314614222919,2021-09-19 17:52:24.477,870997447374176267
LeCerial,<@!211105566062280705>,252070848800882688,889207295739838484,2021-09-19 17:52:19.977,870997447374176267
LeCerial,Pingede den dig?,252070848800882688,889207268191645726,2021-09-19 17:52:13.409,870997447374176267
LeCerial,percentage 100,252070848800882688,889207227116814376,2021-09-19 17:52:03.616,870997447374176267
LeCerial,g,252070848800882688,889206971172020245,2021-09-19 17:51:02.594,870997447374176267
LeCerial,percentage 100,252070848800882688,889206963450306590,2021-09-19 17:51:00.753,870997447374176267
filetES,Awww,211105566062280705,889206242231345213,2021-09-19 17:48:08.801,870997447374176267
filetES,Percentage 0.42069,211105566062280705,889206226024529980,2021-09-19 17:48:04.937,870997447374176267
LeCerial,percentage 10.69,252070848800882688,889205626440400906,2021-09-19 17:45:41.985,870997447374176267
LeCerial,Har sat den til 4 betydende cifre,252070848800882688,889205548510240808,2021-09-19 17:45:23.405,870997447374176267
LeCerial,percentage 0.1,252070848800882688,889205505543778315,2021-09-19 17:45:13.161,870997447374176267
filetES,Hvorfor laver den det om til scientific i procent 😂😂😂😂😂😂,211105566062280705,889205465018421268,2021-09-19 17:45:03.499,870997447374176267
LeCerial,percentage 101,252070848800882688,889205428788002869,2021-09-19 17:44:54.861,870997447374176267
LeCerial,percentage 0.000001,252070848800882688,889205344839012423,2021-09-19 17:44:34.846,870997447374176267
LeCerial,<:mfwspurdo:826798261146091530>,252070848800882688,889205323754274909,2021-09-19 17:44:29.819,870997447374176267
LeCerial,FINALLY,252070848800882688,889205301448937512,2021-09-19 17:44:24.501,870997447374176267
LeCerial,percentage 30,252070848800882688,889205279906996226,2021-09-19 17:44:19.365,870997447374176267
LeCerial,nah,252070848800882688,889204984858693713,2021-09-19 17:43:09.020,870997447374176267
filetES,Er den død nu?,211105566062280705,889204888125464677,2021-09-19 17:42:45.957,870997447374176267
filetES,F,211105566062280705,889204860359163964,2021-09-19 17:42:39.337,870997447374176267
LeCerial,percentage 0.1,252070848800882688,889204846186606633,2021-09-19 17:42:35.958,870997447374176267
LeCerial,percentage 0,252070848800882688,889204642901282848,2021-09-19 17:41:47.491,870997447374176267
LeCerial,shit the fuck up,252070848800882688,889204472927109140,2021-09-19 17:41:06.966,870997447374176267
LeCerial,så,252070848800882688,889204458460971078,2021-09-19 17:41:03.517,870997447374176267
LeCerial,percentage 0.000001,252070848800882688,889204429939683349,2021-09-19 17:40:56.717,870997447374176267
filetES,Mby,211105566062280705,889204406971666502,2021-09-19 17:40:51.241,870997447374176267
LeCerial,<:lmfao:685561463611326467>,252070848800882688,889204401795903518,2021-09-19 17:40:50.007,870997447374176267
LeCerial,Måke pga admin,252070848800882688,889204384133693481,2021-09-19 17:40:45.796,870997447374176267
filetES,Lidt funny,211105566062280705,889204363678056508,2021-09-19 17:40:40.919,870997447374176267
filetES,Ved ikke hvorfor ping mutes ikke virker i den her server channel,211105566062280705,889204340722647121,2021-09-19 17:40:35.446,870997447374176267
filetES,Stoooop,211105566062280705,889204278990893077,2021-09-19 17:40:20.728,870997447374176267
filetES,😜,211105566062280705,889204256790442024,2021-09-19 17:40:15.435,870997447374176267
filetES,Hvemend der har skrevet den er skrald,211105566062280705,889204236469014650,2021-09-19 17:40:10.590,870997447374176267
filetES,Idk,211105566062280705,889204203967352873,2021-09-19 17:40:02.841,870997447374176267
LeCerial,ffs,252070848800882688,889204182156972033,2021-09-19 17:39:57.641,870997447374176267
LeCerial,ved ikke hvorfor det ikke virker,252070848800882688,889204173843857469,2021-09-19 17:39:55.659,870997447374176267
LeCerial,Den burde sige noget når jeg changer den percentage,252070848800882688,889204152440352800,2021-09-19 17:39:50.556,870997447374176267
filetES,Lmao,211105566062280705,889204107921997894,2021-09-19 17:39:39.942,870997447374176267
LeCerial,percentage 50,252070848800882688,889204062262812723,2021-09-19 17:39:29.056,870997447374176267
LeCerial,prøver at få den til at genere sine egne sætninger baseret på gamle sætninger,252070848800882688,889203853201899570,2021-09-19 17:38:39.212,870997447374176267
LeCerial,Den her bot har ingen dink features,252070848800882688,889203798201995325,2021-09-19 17:38:26.099,870997447374176267
LeCerial,percentage 10,252070848800882688,889203755814359060,2021-09-19 17:38:15.993,870997447374176267
filetES,I,211105566062280705,889203745076949013,2021-09-19 17:38:13.433,870997447374176267
filetES,N,211105566062280705,889203738730983424,2021-09-19 17:38:11.920,870997447374176267
LeCerial,HAHAHA,252070848800882688,889203726223548546,2021-09-19 17:38:08.938,870997447374176267
filetES,What,211105566062280705,889203712646602782,2021-09-19 17:38:05.701,870997447374176267
filetES,Op in,211105566062280705,889203699107369062,2021-09-19 17:38:02.473,870997447374176267
LeCerial,<:lmfao:685561463611326467>,252070848800882688,889203659618000946,2021-09-19 17:37:53.058,870997447374176267
LeCerial,percentage 50,252070848800882688,889203625799323659,2021-09-19 17:37:44.995,870997447374176267
LeCerial,percentage 50,252070848800882688,889203435805757440,2021-09-19 17:36:59.697,870997447374176267
LeCerial,percentage 25,252070848800882688,889202932250202182,2021-09-19 17:34:59.640,870997447374176267
LeCerial,wtf,252070848800882688,889202866512871424,2021-09-19 17:34:43.967,870997447374176267
LeCerial,okay,252070848800882688,889202856668856331,2021-09-19 17:34:41.620,870997447374176267
LeCerial,percentage 90,252070848800882688,889202630688112650,2021-09-19 17:33:47.742,870997447374176267
LeCerial,eyyy,252070848800882688,889202474404184105,2021-09-19 17:33:10.481,870997447374176267
LeCerial,xd,252070848800882688,889202462303584287,2021-09-19 17:33:07.596,870997447374176267
LeCerial,wtf,252070848800882688,889202454460252210,2021-09-19 17:33:05.726,870997447374176267
LeCerial,hello,252070848800882688,889202405227520030,2021-09-19 17:32:53.988,870997447374176267
LeCerial,Hello,252070848800882688,889198862403797052,2021-09-19 17:18:49.313,870997447374176267
LeCerial,I wish I wasn't alive,252070848800882688,889198851867705385,2021-09-19 17:18:46.801,870997447374176267
LeCerial,"Villain, engage fed mode",252070848800882688,889184624197107733,2021-09-19 16:22:14.660,870997447374176267
LeCerial,log,252070848800882688,889164499448385566,2021-09-19 15:02:16.546,870997447374176267
LeCerial,lmaoer,252070848800882688,889159304375050241,2021-09-19 14:41:37.944,870997447374176267
LeCerial,More death,252070848800882688,889159137303334972,2021-09-19 14:40:58.111,870997447374176267
LeCerial,I want to die,252070848800882688,889158582791188510,2021-09-19 14:38:45.905,870997447374176267
LeCerial,shitpost,252070848800882688,886317411316420628,2021-09-11 18:28:57.839,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,886317393037639690,2021-09-11 18:28:53.481,870997447374176267
LeCerial,shitpost,252070848800882688,886317356660457513,2021-09-11 18:28:44.808,870997447374176267
LeCerial,shitpost,252070848800882688,886317216226754610,2021-09-11 18:28:11.326,870997447374176267
LeCerial,shitpoist,252070848800882688,886317203815792710,2021-09-11 18:28:08.367,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,886317182349361162,2021-09-11 18:28:03.249,870997447374176267
LeCerial,shitpost,252070848800882688,886316679112568944,2021-09-11 18:26:03.268,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,886316658019414056,2021-09-11 18:25:58.239,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,886316146935074817,2021-09-11 18:23:56.387,870997447374176267
LeCerial,shitpost,252070848800882688,886316046741540864,2021-09-11 18:23:32.499,870997447374176267
LeCerial,hitpost,252070848800882688,886316035140100116,2021-09-11 18:23:29.733,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,886316008632102962,2021-09-11 18:23:23.413,870997447374176267
LeCerial,shitpost,252070848800882688,886315760656482344,2021-09-11 18:22:24.291,870997447374176267
LeCerial,shitpost,252070848800882688,886315715437686835,2021-09-11 18:22:13.510,870997447374176267
LeCerial,shitpost,252070848800882688,886314198529896529,2021-09-11 18:16:11.851,870997447374176267
LeCerial,shitpost,252070848800882688,886314157312442461,2021-09-11 18:16:02.024,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,886314141743198268,2021-09-11 18:15:58.312,870997447374176267
LeCerial,shitpost,252070848800882688,886313882963038218,2021-09-11 18:14:56.614,870997447374176267
LeCerial,shitpost,252070848800882688,886313796585537660,2021-09-11 18:14:36.020,870997447374176267
LeCerial,fuck off bot,252070848800882688,885798112852066345,2021-09-10 08:05:27.437,870997447374176267
LeCerial,shitpost,252070848800882688,885797973164965889,2021-09-10 08:04:54.133,870997447374176267
LeCerial,shitpost,252070848800882688,885797681488879626,2021-09-10 08:03:44.592,870997447374176267
LeCerial,shitpost,252070848800882688,885797480116154400,2021-09-10 08:02:56.581,870997447374176267
LeCerial,shitpost,252070848800882688,885797438688997377,2021-09-10 08:02:46.704,870997447374176267
LeCerial,shitpost,252070848800882688,885797294635614208,2021-09-10 08:02:12.359,870997447374176267
LeCerial,shitpost,252070848800882688,885797252529020939,2021-09-10 08:02:02.320,870997447374176267
LeCerial,shitpost,252070848800882688,885797221478584380,2021-09-10 08:01:54.917,870997447374176267
LeCerial,shitpost,252070848800882688,885797180345040908,2021-09-10 08:01:45.110,870997447374176267
LeCerial,shitpost,252070848800882688,885797153254027284,2021-09-10 08:01:38.651,870997447374176267
LeCerial,shitpost,252070848800882688,885797131745624075,2021-09-10 08:01:33.523,870997447374176267
LeCerial,shitpost,252070848800882688,885797117921210368,2021-09-10 08:01:30.227,870997447374176267
LeCerial,shitpost,252070848800882688,885797099436900382,2021-09-10 08:01:25.820,870997447374176267
LeCerial,shitpost,252070848800882688,885797079681732608,2021-09-10 08:01:21.110,870997447374176267
LeCerial,update bot,252070848800882688,885796957564583976,2021-09-10 08:00:51.995,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,885796919836835870,2021-09-10 08:00:43.000,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,885796735551684628,2021-09-10 07:59:59.063,870997447374176267
LeCerial,update bot,252070848800882688,885796667872399411,2021-09-10 07:59:42.927,870997447374176267
LeCerial,fuck off bot,252070848800882688,885796553128824944,2021-09-10 07:59:15.570,870997447374176267
LeCerial,update bot,252070848800882688,885796229072707604,2021-09-10 07:57:58.309,870997447374176267
LeCerial,f,252070848800882688,885795908103569438,2021-09-10 07:56:41.784,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884042923069538314,2021-09-05 11:50:57.583,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884041681454923776,2021-09-05 11:46:01.559,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884041393494953984,2021-09-05 11:44:52.904,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884040683483189309,2021-09-05 11:42:03.624,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884038761678258186,2021-09-05 11:34:25.430,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884038610582663200,2021-09-05 11:33:49.406,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884038354331652117,2021-09-05 11:32:48.311,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884038130599100466,2021-09-05 11:31:54.969,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884037884779327559,2021-09-05 11:30:56.361,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,884037046660898886,2021-09-05 11:27:36.538,870997447374176267
LeCerial,bbdink <@!235088799074484224>,252070848800882688,883773684068798464,2021-09-04 18:01:06.003,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,883773639353327686,2021-09-04 18:00:55.342,870997447374176267
LeCerial,bbdink <@!235088799074484224>,252070848800882688,883773233021730846,2021-09-04 17:59:18.465,870997447374176267
LeCerial,opt in <@!252070848800882688> <@!235088799074484224>,252070848800882688,883773199769305108,2021-09-04 17:59:10.537,870997447374176267
LeCerial,f,252070848800882688,883773146686181416,2021-09-04 17:58:57.881,870997447374176267
LeCerial,bbtally,252070848800882688,883773098711736371,2021-09-04 17:58:46.443,870997447374176267
LeCerial,opt in <@!252070848800882688><@!235088799074484224>,252070848800882688,883773082823700520,2021-09-04 17:58:42.655,870997447374176267
LeCerial,calculate Nicks,252070848800882688,883765674508419133,2021-09-04 17:29:16.375,870997447374176267
LeCerial,bbtally,252070848800882688,883763543051223131,2021-09-04 17:20:48.196,870997447374176267
LeCerial,blacklist 252070848800882688,252070848800882688,883763504086134805,2021-09-04 17:20:38.906,870997447374176267
LeCerial,bbdink,252070848800882688,883763468740730920,2021-09-04 17:20:30.479,870997447374176267
LeCerial,f,252070848800882688,883763329384992848,2021-09-04 17:19:57.254,870997447374176267
LeCerial,f,252070848800882688,883763284807909396,2021-09-04 17:19:46.626,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,883763242839711805,2021-09-04 17:19:36.620,870997447374176267
LeCerial,bbdink,252070848800882688,883762525290762240,2021-09-04 17:16:45.543,870997447374176267
LeCerial,bbdink,252070848800882688,883762515702611969,2021-09-04 17:16:43.257,870997447374176267
LeCerial,blacklist 252070848800882688,252070848800882688,883762504424095784,2021-09-04 17:16:40.568,870997447374176267
LeCerial,bbdink,252070848800882688,883762474099294228,2021-09-04 17:16:33.338,870997447374176267
LeCerial,fuck off bot then come back,252070848800882688,883762454822289458,2021-09-04 17:16:28.742,870997447374176267
LeCerial,bbdink,252070848800882688,883762001212485663,2021-09-04 17:14:40.593,870997447374176267
LeCerial,blacklist 252070848800882688,252070848800882688,883761981927071755,2021-09-04 17:14:35.995,870997447374176267
